ann_id,image_id,src_label_raw,defect_type,iso_code,polygon_json,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,area_px,major_axis_px,minor_axis_px,equiv_diameter_px,major_axis_mm,equiv_diameter_mm,geom_valid,geom_flags
aihub71761:data/raw/aihub71761/RT/ST/w00506_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00506_f0.png,기공,porosity,2011,"[[955.65,415.07],[926.05,418.12],[925.26,404.81],[934.15,386.06],[959.44,389.81],[959.91,401.55],[962.59,402.4]]",925,386,963,419,903.33,37.96,31.06,33.91,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00508_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00508_f0.png,기공,porosity,2011,"[[649.63,193.17],[649.0,198.4],[639.6,201.6],[631.89,174.52],[636.03,169.36],[649.9,178.98],[655.33,181.54]]",631,169,656,202,414.83,31.99,20.62,22.98,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00509_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00509_f0.png,융합불량,lack_of_fusion,401,"[[1204.52,613.32],[1191.44,620.31],[1171.41,617.04],[1170.33,615.58],[1152.71,596.29],[1150.72,590.6],[1148.65,578.69],[1169.74,563.63],[1206.9,563.81],[1213.02,584.88],[1218.51,585.17]]",1148,563,1219,621,2856.42,63.12,60.27,60.31,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00512_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00512_f0.png,융합불량,lack_of_fusion,401,"[[1141.84,78.37],[1104.36,97.31],[1096.39,92.97],[1092.28,90.52],[1082.41,71.82],[1087.53,66.97],[1086.18,59.44],[1087.8,47.98],[1130.05,55.11],[1144.54,71.02]]",1082,47,1145,98,1981.83,61.13,45.89,50.23,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00512_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00512_f1.png,융합불량,lack_of_fusion,401,"[[639.8,341.08],[597.12,309.18],[599.18,301.51],[620.52,288.55],[627.21,283.8],[637.34,294.16]]",597,283,640,342,1328.37,56.23,38.34,41.13,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00512_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00512_f2.png,융합불량,lack_of_fusion,401,"[[377.69,483.48],[336.18,508.92],[312.31,485.01],[306.64,477.44],[325.44,418.84],[364.59,419.82],[374.39,430.18],[377.58,439.94]]",306,418,378,509,4742.93,89.78,71.18,77.71,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00514_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00514_f0.png,기공,porosity,2011,"[[256.35,278.98],[256.41,284.18],[217.72,287.78],[212.04,280.15],[213.19,268.03],[221.68,262.07],[232.96,256.07],[242.49,255.13],[245.15,257.83]]",212,255,257,288,1048.56,44.23,30.21,36.54,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00519_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00519_f0.png,융합불량,lack_of_fusion,401,"[[329.56,48.48],[315.47,54.37],[312.96,52.6],[313.35,43.05],[317.5,38.59],[319.5,38.75],[325.62,40.44],[328.74,41.79],[327.62,42.78]]",312,38,330,55,181.67,18.73,13.78,15.21,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00519_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00519_f0.png,기공,porosity,2011,"[[1120.52,154.21],[1118.27,171.1],[1102.36,183.79],[1099.08,183.8],[1091.99,125.55],[1106.48,132.67]]",1091,125,1121,184,1003.92,59.07,24.86,35.75,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00522_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00522_f0.png,융합불량,lack_of_fusion,401,"[[945.97,141.34],[916.94,173.6],[903.15,178.08],[898.74,176.16],[887.71,171.84],[879.89,164.56],[866.43,108.51],[873.91,110.16],[868.81,105.7],[875.87,91.94],[942.6,125.55]]",866,91,946,179,4178.28,85.81,66.03,72.94,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00523_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00523_f0.png,기공,porosity,2011,"[[277.85,397.8],[276.34,397.99],[260.2,392.32],[262.53,388.59],[263.52,387.75],[270.33,386.94],[273.32,390.44],[276.15,389.9],[278.26,395.78]]",260,386,279,398,114.18,18.47,8.43,12.06,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00524_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00524_f0.png,기공,porosity,2011,"[[1261.23,577.65],[1258.88,579.14],[1238.38,572.76],[1236.19,566.0],[1238.52,561.19],[1248.35,554.12]]",1236,554,1262,580,329.62,27.00,17.70,20.49,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00526_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00526_f0.png,슬래그혼입,slag_inclusion,301,"[[238.08,75.16],[231.99,85.02],[230.1,83.38],[212.73,67.38],[213.54,66.31],[217.24,60.69],[221.2,59.63],[223.71,63.05],[226.49,59.69],[232.54,68.19]]",212,59,239,86,320.42,27.33,14.98,20.20,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00527_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00527_f0.png,기공,porosity,2011,"[[70.39,432.71],[50.76,454.23],[47.37,451.05],[44.14,451.1],[15.75,436.36],[17.08,434.48],[14.59,434.15],[15.38,417.99],[32.62,401.4],[33.66,398.99],[72.88,427.15]]",14,398,73,455,1850.55,53.27,40.80,48.54,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00527_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00527_f1.png,기공,porosity,2011,"[[465.71,484.9],[466.93,486.85],[454.37,502.53],[427.71,499.73],[421.39,496.28],[439.95,446.05],[458.74,456.59],[466.34,466.47],[466.34,468.95]]",421,446,467,503,1695.77,54.59,39.45,46.47,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00527_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00527_f2.png,기공,porosity,2011,"[[1002.43,199.51],[972.63,211.87],[969.52,210.42],[964.86,171.29],[969.92,162.08],[974.98,159.92],[989.83,164.5],[1003.17,173.14]]",964,159,1004,212,1494.52,51.31,37.82,43.62,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00531_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00531_f0.png,기공,porosity,2011,"[[639.36,170.02],[638.31,171.09],[622.08,186.7],[611.05,187.19],[597.09,166.88],[597.45,153.16],[596.53,150.78]]",596,150,640,188,828.23,46.95,27.26,32.47,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00535_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00535_f0.png,슬래그혼입,slag_inclusion,301,"[[522.63,248.76],[512.98,248.52],[502.77,263.83],[496.41,273.78],[490.65,268.52],[448.12,256.17],[425.54,244.18],[432.73,209.43],[439.32,209.34],[452.07,180.09],[523.33,203.96]]",425,180,524,274,6074.39,97.74,74.75,87.94,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00536_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00536_f0.png,기공,porosity,2011,"[[514.37,204.17],[507.45,216.47],[506.1,214.48],[499.19,210.59],[495.66,212.6],[491.9,213.9],[483.53,204.51],[478.11,206.29],[482.55,171.32],[520.06,180.83]]",478,171,521,217,1280.44,39.15,38.70,40.38,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00539_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00539_f0.png,기공,porosity,2011,"[[211.81,268.02],[167.93,271.33],[150.41,230.81],[156.2,218.78],[183.5,188.38],[185.94,195.71],[185.48,184.85],[218.9,200.46],[233.35,223.81],[235.1,224.01]]",150,184,236,272,4825.69,86.48,72.18,78.39,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00540_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00540_f0.png,기공,porosity,2011,"[[312.3,234.13],[309.46,255.21],[282.57,269.11],[223.11,230.81],[261.14,186.18],[262.23,191.85],[266.65,193.32],[270.96,191.25],[303.3,219.84],[310.07,229.44]]",223,186,313,270,4106.88,81.55,61.15,72.31,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00542_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00542_f0.png,기공,porosity,2011,"[[289.98,511.28],[284.28,518.9],[282.87,522.76],[267.57,528.72],[257.58,543.07],[252.39,540.98],[217.62,472.84],[267.42,462.65]]",217,462,290,544,3226.54,80.72,48.99,64.09,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00542_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00542_f1.png,기공,porosity,2011,"[[556.48,557.64],[526.78,575.5],[495.0,559.25],[489.61,523.68],[488.86,522.19],[519.09,502.73],[547.47,500.59],[562.67,512.08]]",488,500,563,576,4054.72,74.36,73.14,71.85,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00545_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00545_f0.png,기공,porosity,2011,"[[1016.19,583.52],[1009.99,591.4],[997.98,588.63],[971.33,557.8],[974.4,555.4],[1027.77,506.08],[1047.99,541.37],[1058.37,543.28]]",971,506,1059,592,3515.32,77.73,50.89,66.90,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00546_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00546_f0.png,균열,crack,100,"[[245.49,287.37],[234.95,278.5],[205.9,247.88],[247.37,193.34],[272.6,197.69],[305.68,226.26]]",205,193,306,288,4991.83,86.85,64.64,79.72,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00546_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00546_f0.png,융합불량,lack_of_fusion,401,"[[761.98,647.31],[748.13,628.66],[755.74,599.55],[783.73,586.54],[792.82,583.66],[810.29,588.04],[825.3,601.15]]",748,583,826,648,2611.44,78.56,42.27,57.66,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00547_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00547_f0.png,기공,porosity,2011,"[[72.29,664.39],[72.62,666.41],[61.68,670.21],[56.0,663.45],[57.42,655.89],[61.81,655.25],[62.61,654.08],[64.01,654.93]]",56,654,73,671,162.62,17.83,11.87,14.39,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00549_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00549_f0.png,기공,porosity,2011,"[[450.9,75.6],[430.23,61.4],[423.73,57.84],[421.81,56.64],[426.2,40.23],[447.02,31.24],[471.96,42.7]]",421,31,472,76,1280.36,39.87,39.06,40.38,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00551_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00551_f0.png,기공,porosity,2011,"[[688.6,312.48],[683.15,317.51],[671.37,319.73],[662.54,315.57],[668.86,290.11],[670.89,293.17]]",662,290,689,320,405.91,30.00,21.58,22.73,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00554_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00554_f0.png,균열,crack,100,"[[293.32,167.62],[289.35,172.76],[282.77,178.12],[260.43,166.45],[263.94,150.98],[275.2,148.71],[288.26,148.42],[290.85,154.12],[293.62,160.48],[292.4,160.67]]",260,148,294,179,711.67,33.75,28.87,30.10,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00554_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00554_f0.png,기공,porosity,2011,"[[319.45,135.46],[302.87,167.65],[290.17,169.89],[261.77,105.12],[287.9,105.29],[300.8,103.78],[304.53,113.95]]",261,103,320,170,2197.13,73.77,40.64,52.89,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00555_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00555_f0.png,기공,porosity,2011,"[[527.66,537.79],[533.71,538.34],[501.94,574.27],[473.64,575.9],[448.53,543.77],[479.03,500.85],[498.53,497.59],[499.26,494.2]]",448,494,534,576,4069.37,71.96,70.50,71.98,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00556_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00556_f0.png,균열,crack,100,"[[491.38,454.13],[462.85,454.04],[461.75,451.9],[462.77,383.35],[472.67,385.28],[493.35,387.67],[506.21,399.58],[514.09,414.42],[518.98,413.87]]",461,383,519,455,2914.37,70.68,56.66,60.92,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00558_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00558_f0.png,기공,porosity,2011,"[[120.81,578.96],[103.49,584.14],[83.47,583.76],[61.33,555.96],[75.9,536.82],[87.49,526.32],[120.93,526.37],[125.79,537.32]]",61,526,126,585,2851.82,64.09,58.09,60.26,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00558_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00558_f0.png,슬래그혼입,slag_inclusion,301,"[[1091.49,84.28],[1072.49,93.83],[1059.84,71.38],[1059.47,69.1],[1080.85,61.56],[1090.42,73.04]]",1059,61,1092,94,638.00,27.94,26.58,28.50,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00559_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00559_f0.png,기공,porosity,2011,"[[944.79,271.06],[943.0,273.63],[939.97,272.27],[949.35,250.05],[950.98,251.52],[950.49,255.36]]",939,250,951,274,80.56,24.19,3.97,10.13,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00560_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00560_f0.png,균열,crack,100,"[[69.19,373.39],[67.62,372.19],[65.42,373.13],[63.51,366.14],[68.77,361.72],[75.9,363.67]]",63,361,76,374,83.68,13.74,8.79,10.32,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00560_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00560_f0.png,기공,porosity,2011,"[[681.33,130.77],[659.17,118.6],[660.32,114.08],[659.54,113.39],[659.78,102.7],[665.33,104.67],[666.41,96.04],[669.43,95.58],[691.22,103.32],[694.37,112.67]]",659,95,695,131,798.86,35.12,28.82,31.89,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00561_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00561_f0.png,균열,crack,100,"[[94.16,202.75],[82.08,194.48],[83.12,171.7],[80.47,163.7],[101.85,156.27],[133.62,180.81]]",80,156,134,203,1445.90,51.69,40.78,42.91,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00565_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00565_f0.png,기공,porosity,2011,"[[827.89,708.04],[823.12,710.89],[815.09,714.02],[810.28,708.95],[804.27,703.53],[805.99,693.91],[810.8,690.63],[816.65,685.62],[817.95,686.99],[824.03,690.23]]",804,685,828,715,437.15,24.60,23.76,23.59,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00565_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00565_f0.png,슬래그혼입,slag_inclusion,301,"[[1271.93,224.99],[1270.21,224.86],[1267.27,225.4],[1264.1,219.0],[1264.62,217.49],[1272.83,215.02]]",1264,215,1273,226,62.19,9.51,9.29,8.90,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00568_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00568_f0.png,기공,porosity,2011,"[[914.81,465.49],[894.93,468.57],[892.75,467.31],[887.54,465.68],[885.0,462.47],[875.74,454.01],[881.39,434.73],[888.47,429.67],[889.26,428.81],[892.0,428.72]]",875,428,915,469,874.11,44.64,27.15,33.36,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00569_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00569_f0.png,기공,porosity,2011,"[[305.03,282.19],[282.82,205.56],[328.36,195.35],[340.04,199.67],[372.15,214.6],[370.78,230.76]]",282,195,373,283,4498.02,83.28,79.78,75.68,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00570_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00570_f0.png,융합불량,lack_of_fusion,401,"[[774.28,255.25],[768.68,249.62],[767.97,247.7],[766.74,248.33],[774.11,230.77],[781.95,230.46],[783.53,231.55],[789.99,235.74]]",766,230,790,256,304.13,25.05,15.49,19.68,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00570_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00570_f0.png,기공,porosity,2011,"[[557.11,156.17],[553.45,148.9],[523.65,117.71],[525.93,112.38],[533.46,109.05],[545.43,100.79],[564.56,106.25]]",523,100,565,157,1176.07,53.50,38.39,38.70,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00571_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00571_f0.png,기공,porosity,2011,"[[632.77,615.54],[631.36,622.6],[627.06,619.58],[622.04,620.87],[593.5,586.29],[602.67,580.4],[603.41,580.0],[610.49,576.43],[615.53,568.35]]",593,568,633,623,920.92,52.06,28.41,34.24,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00571_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00571_f1.png,기공,porosity,2011,"[[218.11,584.44],[186.78,610.12],[187.05,607.46],[186.51,607.33],[183.63,606.6],[164.61,589.14],[179.72,556.9],[204.89,559.63],[224.12,575.0]]",164,556,225,611,1860.74,50.75,47.18,48.67,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00571_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00571_f2.png,기공,porosity,2011,"[[280.54,414.28],[272.61,439.18],[267.4,441.9],[225.1,454.99],[179.84,426.8],[178.71,410.75],[206.44,367.86],[274.38,382.55],[274.88,406.16]]",178,367,281,455,6270.65,100.28,81.22,89.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00571_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00571_f3.png,기공,porosity,2011,"[[805.91,305.06],[809.09,317.04],[776.34,338.14],[734.28,312.2],[713.46,295.05],[712.42,275.67],[768.53,229.19],[776.43,244.52],[786.07,237.63],[814.07,273.28]]",712,229,815,339,6882.25,93.53,92.55,93.61,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00572_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00572_f0.png,융합불량,lack_of_fusion,401,"[[856.58,477.24],[853.99,476.74],[863.76,436.01],[858.85,430.27],[862.94,426.51],[872.65,429.3],[887.82,420.56],[899.12,421.54],[907.25,432.91]]",853,420,908,478,1377.52,70.31,33.99,41.88,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00573_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00573_f0.png,슬래그혼입,slag_inclusion,301,"[[101.23,354.58],[85.53,368.79],[85.99,370.57],[65.76,364.63],[59.58,340.1],[84.29,322.69],[89.44,329.33],[97.14,339.44],[99.94,346.65]]",59,322,102,371,1267.26,40.16,40.12,40.17,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00574_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00574_f0.png,융합불량,lack_of_fusion,401,"[[380.9,104.8],[361.43,114.17],[357.6,116.59],[345.91,102.75],[348.54,96.58],[356.23,83.26],[361.01,86.98],[364.55,83.4],[367.19,82.68],[382.28,91.83]]",345,82,383,117,793.34,33.97,32.26,31.78,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00575_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00575_f0.png,기공,porosity,2011,"[[1053.32,277.75],[1036.08,287.94],[1029.63,287.02],[1002.74,278.69],[1000.04,275.6],[985.62,253.65],[990.74,238.79],[1008.72,224.72],[1016.19,217.63],[1024.63,220.83]]",985,217,1054,288,2818.44,70.65,50.28,59.90,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00575_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00575_f1.png,기공,porosity,2011,"[[355.83,173.52],[355.72,175.62],[345.88,171.97],[343.63,174.1],[342.96,157.95],[346.65,155.63],[349.53,154.89],[359.04,156.23],[359.92,160.37]]",342,154,360,176,268.33,19.80,17.13,18.48,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00575_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00575_f2.png,기공,porosity,2011,"[[944.99,336.89],[919.94,357.17],[892.11,342.02],[887.46,341.62],[882.55,305.07],[903.25,287.59],[950.4,303.37],[946.16,318.06],[954.15,316.77],[951.02,318.96],[955.32,321.05]]",882,287,956,358,3331.95,72.54,61.68,65.13,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00576_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00576_f0.png,슬래그혼입,slag_inclusion,301,"[[301.38,450.63],[293.9,460.47],[263.25,482.3],[261.41,486.75],[259.8,489.45],[257.41,401.24],[269.86,410.89],[298.81,440.37]]",257,401,302,490,2074.77,88.24,42.62,51.40,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00576_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00576_f1.png,슬래그혼입,slag_inclusion,301,"[[1099.99,689.97],[1084.27,702.87],[1083.76,703.09],[1076.3,702.89],[1065.29,695.68],[1062.71,693.49],[1062.54,678.2],[1062.4,674.99]]",1062,674,1100,704,598.60,40.46,20.77,27.61,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00577_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00577_f0.png,기공,porosity,2011,"[[1249.94,544.91],[1251.75,560.32],[1237.92,565.55],[1239.84,576.11],[1192.56,570.02],[1187.93,574.01],[1182.6,511.44],[1199.99,497.24],[1212.41,503.36],[1237.85,512.42]]",1182,497,1252,577,4028.35,81.97,64.75,71.62,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00578_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00578_f0.png,균열,crack,100,"[[555.04,646.43],[517.22,669.41],[472.6,624.43],[526.44,577.17],[532.95,590.75],[564.79,615.29]]",472,577,565,670,4550.18,73.68,71.89,76.11,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00578_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00578_f0.png,기공,porosity,2011,"[[965.05,511.75],[972.11,518.9],[945.63,530.72],[920.11,544.65],[909.99,446.12],[924.87,453.13],[944.78,454.83],[965.2,478.05]]",909,446,973,545,3814.16,99.05,54.36,69.69,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00580_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00580_f0.png,기공,porosity,2011,"[[1083.68,374.46],[1079.23,373.71],[1074.06,381.02],[1069.42,382.7],[1024.82,353.72],[1025.16,348.64],[1042.74,336.69],[1077.67,352.2],[1076.07,354.44],[1086.49,358.49]]",1024,336,1087,383,1515.48,63.14,30.07,43.93,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00582_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00582_f0.png,기공,porosity,2011,"[[1231.73,214.05],[1216.54,220.82],[1135.86,194.87],[1132.53,176.3],[1150.52,170.19],[1177.3,152.29],[1189.69,148.37],[1228.45,166.85],[1233.91,188.88]]",1132,148,1234,221,4751.58,105.99,60.75,77.78,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00584_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00584_f0.png,균열,crack,100,"[[307.13,350.49],[287.88,354.85],[280.51,356.99],[278.0,351.63],[274.04,325.36],[272.98,322.51],[281.54,324.21],[294.21,321.0]]",272,321,308,357,791.96,35.28,28.57,31.75,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00584_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00584_f1.png,균열,crack,100,"[[198.06,530.73],[188.84,540.31],[176.71,547.73],[168.73,544.59],[154.48,509.84],[160.29,503.04],[167.86,498.36],[175.72,500.64],[194.81,504.8],[194.79,506.06]]",154,498,199,548,1466.87,49.04,39.23,43.22,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00584_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00584_f2.png,균열,crack,100,"[[522.22,182.6],[514.91,185.21],[514.47,185.8],[514.58,185.33],[511.84,180.49],[511.69,174.94],[514.3,173.86],[515.79,174.47],[521.5,174.16],[524.3,177.22]]",511,173,525,186,105.64,12.76,11.10,11.60,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00588_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00588_f0.png,기공,porosity,2011,"[[1206.38,190.89],[1202.12,193.3],[1197.64,198.16],[1157.43,209.72],[1146.39,201.08],[1146.95,192.24],[1150.9,180.37],[1153.54,175.31],[1157.33,170.51],[1157.34,168.98],[1176.45,157.11]]",1146,157,1207,210,1867.07,51.66,48.92,48.76,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00594_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00594_f0.png,균열,crack,100,"[[1092.97,454.57],[1087.17,469.5],[1064.94,470.76],[1048.66,473.8],[1038.19,445.37],[1042.69,441.36],[1077.81,415.76]]",1038,415,1093,474,1988.10,53.46,48.27,50.31,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00594_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00594_f0.png,기공,porosity,2011,"[[272.32,102.45],[273.03,104.88],[272.39,105.56],[267.77,106.55],[266.31,112.39],[260.1,117.2],[239.43,105.63],[248.98,86.56],[273.75,97.01]]",239,86,274,118,610.76,29.71,24.16,27.89,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00596_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00596_f0.png,기공,porosity,2011,"[[969.79,616.52],[968.74,618.25],[963.97,625.15],[951.14,613.07],[951.93,612.35],[950.54,610.96],[953.95,608.07],[957.97,605.29],[961.48,605.31],[966.78,611.23]]",950,605,970,626,209.61,19.51,12.74,16.34,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00600_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00600_f0.png,기공,porosity,2011,"[[234.72,314.51],[178.17,295.6],[175.97,257.81],[181.96,259.26],[189.49,257.73],[201.85,237.8],[218.93,226.6],[227.51,240.03],[252.7,241.07]]",175,226,253,315,4269.53,81.63,70.55,73.73,,,True,
